ExpID,MD_MMGBSA_VdW_mean,MD_MMGBSA_Elec_mean,MD_MMGBSA_PolarSolv_mean,MD_MMGBSA_NonPolarSolv_mean,MD_RMSF_mean,Coords_RMSD_from_Centroid_CA,Prop_ResCode_ALA,Prop_ResCode_ARG,Prop_ResCode_ASN,Prop_ResCode_ASP,Prop_ResCode_CYS,Prop_ResCode_GLN,Prop_ResCode_GLU,Prop_ResCode_GLY,Prop_ResCode_HIS,Prop_ResCode_ILE,Prop_ResCode_LEU,Prop_ResCode_LYS,Prop_ResCode_MET,Prop_ResCode_PHE,Prop_ResCode_PRO,Prop_ResCode_SER,Prop_ResCode_THR,Prop_ResCode_TRP,Prop_ResCode_TYR,Prop_ResCode_VAL,Prop_AminoAcidType_A,Prop_AminoAcidType_H,Prop_AminoAcidType_NC,Prop_AminoAcidType_P,Prop_AminoAcidType_PC,Prop_AminoAcidType_SC,Prop_MD_SS_He,Prop_MD_SS_Be,Prop_MD_SS_Co,Prop_hb,Prop_pc,Prop_ps,Prop_sb,Prop_ts,Prop_vdw,Prop_wb,MD_MMGBSA_VdW_sum,MD_MMGBSA_Elec_sum,MD_MMGBSA_PolarSolv_sum,MD_MMGBSA_NonPolarSolv_sum,MD_RMSF_sum,Planarity_RMSD_CA,Coords_RMSD_from_Centroid_COM,Planarity_RMSD_COM,MD_Interface_Fraction,Interface_Length,hb,pc,ps,sb,ts,vdw,wb,TotalContactCount,Contact_per_Interface,AF_Fraction_Disordered,MD_MMGBSA_total,MD_MMGBSA_Std_Dev,Transmembrane,GMM_Label_Combined
A4IF30_O76094,-0.582747321428571,0.603925,-0.0722223214285713,-0.1027875,2.16921339285714,2.7847814110929123,-2.8149479960789225,-2.528078821653209,-2.662587827025453,-2.8149479960789225,-3.8066624897703196,-2.8149479960789225,-2.2978118142413875,-3.2009381241815333,-4.32633772881329,-2.4074191543096264,-2.017369113037459,-1.717651497074335,-2.991176457018131,-2.4074191543096264,-3.4612616224048036,-2.8149479960789225,-2.991176457018131,-3.4612616224048036,-3.2009381241815333,-2.528078821653209,-1.9360090780726027,-0.6478319843479038,-1.8593176202393473,-1.413693335308002,-1.3066767331551965,-3.2009381241815333,1.0190248507497615,-4.32633772881329,-0.7062192621272965,-2.197224577336219,-3.8066624897703196,-4.32633772881329,-3.2009381241815333,-4.32633772881329,-1.528174948355337,-3.4612616224048036,-65.2677,67.6396,-8.088899999999981,-11.5122,242.9519,1.9116763866942807,2.782253962974615,1.9067168254427342,-1.9585845899520415,4.727387818712341,2.3978952727983707,0.6931471805599453,0.0,1.3862943611198906,0.0,2.995732273553991,1.0986122886681096,3.58351893845611,-0.7884573603642702,-0.8953840470548414,-14.7291,2.3554716175161587,False,0
A4IF30_P46087,-0.380386231884058,1.31712391304348,-1.00757898550725,-0.0760471014492754,2.29180652173913,2.9934332639687358,-2.8791984572980396,-1.954040275138563,-3.4122472178487397,-2.8791984572980396,-4.014579593753238,-3.4122472178487397,-2.5199979695992702,-2.7465164819300063,-3.4122472178487397,-2.8791984572980396,-1.954040275138563,-2.1660936587410475,-3.204223548081329,-1.954040275138563,-3.029762022140303,-2.627715053011324,-3.204223548081329,-3.4122472178487397,-3.670860948611258,-2.7465164819300063,-1.6613976513648143,-0.7414139215297794,-2.020945334998224,-1.7712248667863457,-1.165945408736694,-2.7465164819300063,0.3730616840535065,-2.627715053011324,-0.3877655310087643,-2.245426679154097,-4.532599493153259,-4.532599493153259,-3.4122472178487397,-4.532599493153259,-1.715263436237949,-4.532599493153259,-52.4933,181.76309999999995,-139.04589999999996,-10.4945,316.2693,1.8613905643873283,3.001412925263737,1.897442320188404,-1.3826645930693118,4.9344739331306915,2.5649493574615367,0.0,0.0,1.3862943611198906,0.0,3.044522437723423,0.0,3.58351893845611,-1.079380926740222,-0.12014431184206331,-11.9661,2.086181278542895,False,0
A4IF30_Q13098,-0.522962790697674,-0.562500775193799,0.947734108527132,-0.0953124031007752,1.47638682170543,2.909291279652572,-2.960503581670248,-2.25758772706331,-2.960503581670248,-2.8094026953624978,-3.344038967822206,-3.344038967822206,-2.3493027175615055,-2.676174992571761,-3.344038967822206,-2.4485390056171257,-2.092289684157683,-2.3493027175615055,-3.344038967822206,-2.676174992571761,-3.135494215929149,-2.25758772706331,-2.5568192313782863,-3.603165935839907,-3.344038967822206,-2.8094026953624978,-2.172223275130805,-0.7796564234692296,-1.878373942064822,-1.160170181667541,-1.4294665329851002,-2.676174992571761,0.8873031950009012,-4.46590811865458,-0.6257058997644104,-2.3493027175615055,-4.46590811865458,-4.46590811865458,-3.603165935839907,-4.46590811865458,-1.4294665329851002,-3.9473901492654395,-67.4622,-72.5626,122.25770000000004,-12.2953,190.4539,1.8637813963674017,2.9112930736513545,1.8664367026675583,-1.6094379124341007,4.867534450455582,2.3978952727983707,0.0,0.0,1.0986122886681096,0.0,3.2188758248682006,0.6931471805599453,3.6375861597263857,-0.9108706644048157,-0.8953840470548414,-25.0515,2.127707759089324,False,0
A4IF30_Q14258,-0.417582122905028,-0.617542458100559,0.85799217877095,-0.0793642458100559,2.80316145251397,3.102070992521425,-3.1470217211002174,-2.793208009442517,-2.6071242825122494,-3.1470217211002174,-3.4685727841349268,-2.793208009442517,-2.305610813910582,-2.6071242825122494,-3.6748932121391973,-3.016111435890643,-2.240709689275958,-2.179042258253025,-3.4685727841349268,-2.305610813910582,-2.8991054378649195,-2.524246064348032,-2.8991054378649195,-3.2958368660043296,-3.2958368660043296,-2.8991054378649195,-1.7695009986271089,-0.9570335153365024,-1.9585286130145214,-1.0986122886681096,-1.602858941336055,-2.6071242825122494,-0.18735935082391297,-2.0102410074364543,-0.08796877294595729,-2.3741552854952968,-3.9318256327243275,-4.790265669664776,-3.9318256327243275,-4.790265669664776,-1.4174927319757522,-2.3741552854952968,-74.7472,-110.54009999999998,153.5806,-14.2062,501.7659,1.954276740655902,3.103633264689576,1.9452195915221981,-1.471908113842883,5.19295685089021,2.70805020110221,1.0986122886681096,0.0,1.0986122886681096,0.0,3.5553480614894135,2.70805020110221,4.204692619390966,-0.5377330766859151,-0.8953840470548414,-35.481,2.6413333090365883,False,0
A4IF30_Q14839,-0.353972360248447,-4.41328260869565,4.59825621118012,-0.0721245341614907,3.07599937888199,3.444910405675241,-2.6473286753659346,-2.6982462010055888,-3.2188758248681992,-2.6473286753659346,-3.064035251947005,-3.138709652783125,-2.463435965391123,-2.751535313041949,-3.2188758248681992,-3.064035251947005,-2.1634945669595274,-2.2675523194782756,-3.2188758248681992,-2.5985659682605218,-3.064035251947005,-3.138709652783125,-3.6172570780879583,-3.8918202981106265,-3.138709652783125,-2.6982462010055888,-1.9779413571889846,-0.6770363602872467,-1.815289966638249,-1.558610275796523,-1.4751978862615593,-2.751535313041949,-0.17273591813059685,-2.99411806819945,0.09237332013101474,-2.6982462010055888,-4.859812404361684,-5.3737340058327945,-3.3996088189770175,-5.3737340058327945,-1.7899657467740286,-3.064035251947005,-113.9791,-1421.077,1480.6385,-23.2241,990.4718,2.414785394586662,3.443281896335141,2.4192859925585886,-1.6819030096318008,5.777652323222656,2.995732273553991,0.6931471805599453,0.0,2.3025850929940455,0.0,3.828641396489095,2.6390573296152584,4.477336814478206,-0.993677395489575,-0.800119300112113,-81.4149,2.880383148532606,False,0
A4IF30_Q16740,-0.268503174603175,-1.87650396825397,2.0570619047619,-0.0743976190476191,2.86437301587302,2.8753169214481846,-3.320228319128487,-2.3240912982150093,-3.111493063829606,-3.111493063829606,-3.579542790076472,-3.320228319128487,-2.146580844517461,-2.651583589434438,-3.320228319128487,-2.3240912982150093,-2.423537703411708,-2.146580844517461,-3.320228319128487,-2.53202457276507,-2.53202457276507,-2.3240912982150093,-3.111493063829606,-3.320228319128487,-3.111493063829606,-2.651583589434438,-1.9195928407379403,-0.7459453661269168,-1.8518237099707064,-1.450513953854185,-1.352718065586288,-2.651583589434438,0.21791250189665767,-1.7872447888735308,-0.5232481437645476,-2.7850112422383386,-4.442651256490315,-4.442651256490315,-3.579542790076472,-4.442651256490315,-2.0664261735677636,-3.579542790076472,-33.8314,-236.4395,259.1898,-9.3741,360.911,2.1228004867797146,2.876323132218938,2.116028597710335,-1.1700712526502552,4.844187086458591,1.9459101490553132,0.0,0.0,1.0986122886681096,0.0,2.6390573296152584,1.0986122886681096,3.1780538303479453,-1.4992347723004862,-0.6190392084062236,-16.6069,2.4200036177799684,False,0
A4IF30_Q3YEC7,-0.218462727272727,-5.40625727272727,5.38191545454545,-0.0606481818181818,2.88027272727273,3.2996277194781336,-2.9727427553292927,-2.5091209079085948,-2.7963428082478883,-2.5091209079085948,-3.788724789083654,-2.278487541414985,-1.7661826274384071,-2.9727427553292927,-3.788724789083654,-2.5091209079085948,-2.5091209079085948,-2.177711763112635,-3.1826727762042406,-2.9727427553292927,-3.788724789083654,-2.643807932373856,-2.7963428082478883,-3.1826727762042406,-3.1826727762042406,-2.388279814098928,-2.177711763112635,-0.9506154744152282,-1.3372382041306934,-1.1343303712701893,-1.5675469707249396,-2.9727427553292927,-0.2851014258582887,-1.4482860371478565,-0.1596301455918856,-2.5091209079085948,-4.3085594827920115,-4.3085594827920115,-2.7963428082478883,-4.3085594827920115,-1.9159078987515188,-4.3085594827920115,-24.0309,-594.6883,592.0106999999999,-6.6713000000000005,316.83,1.8869596541709286,3.297466842789383,1.8784037147139376,-1.4543777282240016,4.709530201312334,2.0794415416798357,0.0,0.0,1.791759469228055,0.0,2.6390573296152584,0.0,3.2580965380214817,-1.223775431622116,0.28185115214098744,-33.5321,2.814845686698031,False,0
A4IF30_Q6UN15,-0.151242372881356,-5.8678,5.83037966101695,-0.0431016949152542,3.01873898305085,2.454109688710401,-2.816263785742443,-2.5477075510270306,-2.5477075510270306,-2.3294925459139706,-3.6971782569286304,-3.6971782569286304,-2.816263785742443,-2.144580843850801,-3.6971782569286304,-3.1696855806774287,-1.8396154904056932,-1.9832976811269325,-3.1696855806774287,-1.5902065505062155,-2.5477075510270306,-2.5477075510270306,-2.5477075510270306,-3.1696855806774287,-2.5477075510270306,-2.5477075510270306,-1.1865810616140695,-0.8549902060103571,-1.9832976811269325,-1.5902065505062155,-1.5902065505062155,-2.144580843850801,0.09684982598991843,-3.6971782569286304,0.39204208777602334,-2.3294925459139706,-3.6971782569286304,-3.6971782569286304,-2.3294925459139706,-3.6971782569286304,-1.8396154904056932,-3.6971782569286304,-8.9233,-346.2002,343.9924,-2.543,178.1056,1.7040287044705875,2.4598342114698393,1.7266375901782827,-1.7154761644784242,4.0943445622221,1.6094379124341003,0.0,0.0,1.6094379124341003,0.0,2.0794415416798357,0.0,2.772588722239781,-1.0761394328160512,0.6632942174102643,-15.449,2.2220906166217294,False,0
A4IF30_Q6UXN9,-0.632906763285024,-2.37343768115942,2.67977487922705,-0.110306763285024,1.98412125603865,3.0598145942783836,-2.9444389791664403,-2.461917131563301,-2.8484420647580397,-2.3371170765364213,-3.8213686371600164,-4.077537443905717,-2.9444389791664403,-2.601411729998891,-3.2958368660043296,-2.5295921391333,-2.397895272798371,-2.397895272798371,-3.6158198832444306,-2.5295921391333,-3.165723217890466,-2.279237728997054,-2.677972745864932,-3.8213686371600164,-3.0495224481401295,-2.7600099400329214,-1.9350699345024502,-0.8586616190375167,-1.8925641683500203,-1.2573606777439998,-1.4939250253122582,-2.601411729998891,-1.2573606777439998,-0.79122936491128,0.03809984623227247,-2.279237728997054,-4.934473933130698,-4.934473933130698,-3.443863827981057,-4.934473933130698,-0.927986771637348,-4.418840607796597,-131.0117,-491.3016,554.7134,-22.8335,410.7131,1.8086730364541057,3.066268261773813,1.812155110628451,-0.8136104644035286,5.337538079701318,2.9444389791664403,0.0,0.0,1.791759469228055,0.0,4.07753744390572,0.6931471805599453,4.418840607796597,-0.42159449003804805,-1.2083112059245342,-81.6537,2.667700317342352,False,1
A4IF30_Q86U86,-0.363735142857143,-0.978006,1.2811,-0.0734928571428571,3.58682542857143,3.354114345063793,-3.484896400538804,-3.3046864812813097,-3.0152377681782485,-3.1503754429257995,-4.146016572766425,-3.2247842615543654,-2.8948661474840027,-2.5112852157243086,-3.7020279269574448,-2.640575932792449,-2.043302495063961,-2.19094512185138,-2.8392283997859784,-2.4323814488695406,-2.4323814488695406,-2.640575932792449,-3.2247842615543654,-3.830089622665462,-3.484896400538804,-2.687091350081367,-1.9621971540300116,-0.4493369924371753,-2.323009997846087,-1.460536588492986,-1.7224327636535426,-2.5112852157243086,0.20467756974116758,-3.0807254863873843,-0.27942438721280083,-3.0152377681782485,-5.4567446031425675,-5.4567446031425675,-3.5878953130559106,-5.4567446031425675,-2.19094512185138,-3.0807254863873843,-127.3073,-342.3021,448.385,-25.7225,1255.3889,2.140463603405738,3.3526882999616068,2.1402263113173885,-1.5347143662381637,5.860786223465865,2.772588722239781,0.0,0.0,2.197224577336219,0.0,3.5553480614894135,2.70805020110221,4.276666119016055,-1.3685319047800504,-0.8472978603872034,-41.5231,3.5540844062705,False,0
A4IF30_Q96GM5,-0.420149333333333,0.556521333333333,-0.254508,-0.081892,3.30262133333333,2.6433437543665965,-2.793208009442517,-2.1012605890744753,-3.4078419243808225,-2.397895272798371,-3.4078419243808225,-3.4078419243808225,-2.793208009442517,-2.578838469622204,-3.9318256327243275,-2.793208009442517,-1.4768912564721166,-1.9755419466616821,-3.4078419243808225,-2.1012605890744753,-3.4078419243808225,-2.1012605890744753,-2.397895272798371,-3.4078419243808225,-3.058036156890145,-3.058036156890145,-1.7548549122926076,-0.7810085363512802,-1.9755419466616821,-1.3156767939059344,-1.3156767939059344,-2.578838469622204,0.12838116664820687,-1.4768912564721166,-0.41616039722491416,-2.397895272798371,-3.9318256327243275,-3.9318256327243275,-3.058036156890145,-3.9318256327243275,-1.6563214983329526,-3.4078419243808225,-31.5112,41.73909999999998,-19.08809999999999,-6.1419,247.6966,1.6179376968836006,2.6532624358784975,1.6733373373688376,-2.129817749004903,4.330733340286331,1.791759469228055,0.0,0.0,1.0986122886681096,0.0,2.4849066497880004,0.6931471805599453,2.995732273553991,-1.080912711568709,-0.6632942174102638,-10.5134,2.1125982326823367,False,0
