ExpID,y_true,y_prob,y_pred,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
Q8TF71_Q9C0D3,0,0.35950673,0,0.56457937,0.07076187,0.077119686,0.47868893,0.37902462,0.3085237,0.08933676,0.2348229,0.09472353,0.37661916,0.3129464,0.32509097,0.38881648,0.19586408,0.20711789,0.060953453,0.047021147,0.24315764,0.05791996,0.091469,0.23185349,0.23242886,0.24181756,0.09033459,0.25482935,0.14781635,0.07160672,0.22978449,0.4105898,0.1913448,0.20421396,0.13705832,0.27196366,0.22725731,0.07161336,0.12121614,0.24432495,0.2895436,0.0931355,0.3274161,0.070067674,0.12666601,0.27720237,0.06565119,0.14761142,0.06502677,0.37245268,0.072080985,0.08629366,0.06425508,0.09102585,0.0453404,0.074906856,0.31984976,0.10243183,0.08881246,0.060329318,0.22586003,0.10829116,0.07321741,0.12178366,0.06461483,0.08202484,0.16428272,0.2801505,0.04720675,0.219933,0.24836768,0.058276217,0.23758975,0.055059414,0.105927534,0.042229574,0.08360036,0.31455272,0.060238015,0.027680995,0.0672598,0.093168356,0.22352973,0.044604175,0.047262877,0.124655195,0.3562152,0.09231655,0.22955553,0.07187239,0.16873953,0.044284295,0.06312574,0.15246883,0.26406136,0.07091314,0.0756024,0.13465321,0.08238947,0.13161896,0.32748556,0.042821318,0.09426066,0.24865872,0.067159094,0.030655546,0.10935031,0.25202712,0.101012416,0.20401686,0.2381513,0.2309348,0.30123743,0.14932019,0.2829152,0.32492352,0.09571865,0.23146698,0.05336389,0.29145706,0.07448657,0.23994686,0.28018913,0.042559907,0.06418957,0.39610687,0.3319834,0.12606338,0.14184678,0.07478387,0.19932532
Q8WUG5_O95772,1,0.97781664,1,0.16898668,1.1833992,1.1691885,0.16973123,0.13963346,0.10905314,1.122398,0.10036265,1.0239649,0.10509225,0.08855439,0.15951343,0.13017721,0.11329934,0.10724249,1.1250205,1.2289205,0.107479885,1.1737942,1.0763578,0.08587211,0.13301758,0.09223066,1.2210239,0.12221914,0.066278905,1.1604434,0.11399908,0.14973366,0.0924451,0.08112861,1.1285076,0.1209371,0.09097187,1.0922998,0.05016841,0.08201516,0.10176168,1.0656099,0.08881751,1.2101457,0.051656507,0.070212446,1.2144659,0.07761287,1.1925113,0.108409904,1.0864042,1.2130572,1.1725727,1.1888055,1.2166089,1.162952,0.13335961,1.195062,1.1711885,1.1436526,0.09474987,1.1370223,1.1680524,1.1463325,1.2521893,1.1534325,0.062439516,0.12060674,1.1908343,0.08855093,0.108760975,1.1999573,0.10592338,1.2596717,0.024381408,1.226888,1.073382,0.06715666,1.1428521,1.2352703,1.2666131,1.1766092,0.099159524,1.1342671,1.172151,1.1589165,0.1362293,1.2140418,0.06907287,1.1961391,0.0792735,1.097619,1.2167622,0.07468277,0.07925826,1.1758591,1.2044493,1.1640531,1.1480255,1.0759885,0.16342093,1.1281657,1.1484597,0.119974375,1.1219783,1.2446162,1.1147568,0.10909522,1.1994121,0.0790794,0.098593794,0.19574709,0.11932359,0.06483691,0.07882245,0.097514205,1.1531029,0.08951182,1.1531487,0.13968429,1.0391005,0.103472136,0.10444007,1.1868733,1.0548834,0.14470695,0.14012444,0.096787296,0.06544905,1.1608852,0.09316521
Q8WUG5_Q8NAT1,1,0.29394647,0,0.5481853,0.039856374,0.061369903,0.49461803,0.41827518,0.37092203,0.05964797,0.33012474,0.09925966,0.37763667,0.27366424,0.38299426,0.43940362,0.2876737,0.30230352,0.019054586,0.01864658,0.3419732,0.033203237,0.022545632,0.2820949,0.37079692,0.19588944,0.018157566,0.33434725,0.21941604,0.012637342,0.31078032,0.35496065,0.28527606,0.18196484,0.13956751,0.31315318,0.31291494,0.051259104,0.22379565,0.3021554,0.3381551,0.05484765,0.34570158,0.041701287,0.20813257,0.27207822,0.019034436,0.184368,0.019754352,0.3732174,0.07220075,0.027955357,0.016076539,0.017591923,0.006892745,0.05248905,0.39463967,0.08033346,0.07758033,0.025369722,0.33022884,0.044433404,0.039706677,0.08985432,0.026999716,0.0136753665,0.21316233,0.41459087,0.018076202,0.31668872,0.37040716,0.011943743,0.22782037,0.008305272,0.18119632,0.01279946,0.03941629,0.28676897,0.015148519,-0.0016748897,0.015238795,0.06221193,0.31587172,0.021236477,0.022786852,0.15260705,0.34594595,0.052950136,0.23560438,0.0047155106,0.27629924,0.021768486,0.013423572,0.19161288,0.2440335,0.014297135,0.02467375,0.1027368,0.06657311,0.06253053,0.36905453,0.018461999,0.024572775,0.2846529,0.05112365,0.008420495,0.09089062,0.3376455,0.10697114,0.25011617,0.29147342,0.30206388,0.3325307,0.20100741,0.33020046,0.25787118,0.06998782,0.30261636,0.020915642,0.3354946,0.062444102,0.2940591,0.34649828,0.04495426,0.027920181,0.32269475,0.4269771,0.2841803,0.2346392,0.012021145,0.24832061
Q8WUG5_Q9UGP8,1,0.88923866,1,0.2725572,0.7510534,0.7776823,0.20935841,0.20922872,0.19119073,0.81978637,0.24317649,0.6247829,0.22124702,0.20599537,0.25582072,0.2285654,0.21515456,0.21694483,0.72420996,0.8024621,0.20869675,0.73994184,0.73736686,0.16348681,0.25690153,0.15214774,0.80708075,0.24887975,0.19563292,0.8023204,0.21758321,0.26940295,0.19535984,0.16647282,0.7913672,0.20320566,0.19241561,0.7545823,0.14073154,0.21825884,0.19779126,0.7051427,0.23911396,0.8353932,0.14843823,0.17476949,0.8254367,0.178739,0.7977415,0.22552088,0.74554515,0.8076752,0.78516614,0.82260746,0.83524,0.7946877,0.19415452,0.7869912,0.77548033,0.73319393,0.20897889,0.78960305,0.7804385,0.7973732,0.8111795,0.7891738,0.18647847,0.20654854,0.78606796,0.18511862,0.20763718,0.7651876,0.2301098,0.81465286,0.13596354,0.8082406,0.71801627,0.15029831,0.81161964,0.81887877,0.79407716,0.780448,0.19815062,0.77368015,0.77019006,0.79832596,0.24429156,0.8493388,0.1650052,0.81700206,0.176705,0.737638,0.807778,0.17686523,0.21956284,0.77126986,0.78436655,0.79638994,0.7672977,0.7865941,0.2583388,0.70629334,0.78871304,0.19383906,0.75481176,0.82787603,0.7578257,0.225853,0.8610122,0.21344145,0.19567104,0.2187094,0.22255857,0.16540062,0.19171289,0.1862239,0.81246537,0.22461994,0.7711661,0.22958063,0.7085182,0.21970072,0.2246333,0.7927942,0.71490866,0.22644956,0.24340025,0.20386533,0.18511908,0.72121257,0.1840059
Q8WUG5_Q9Y2G8,1,0.7117084,1,0.39162123,0.4893872,0.47397155,0.30056846,0.2752691,0.2692564,0.49166068,0.2435556,0.4427621,0.31344,0.23452233,0.3062479,0.31786403,0.21715279,0.22406441,0.46625492,0.49057853,0.21700357,0.4646566,0.4792655,0.20062898,0.30782625,0.16271408,0.5073885,0.2452611,0.19675702,0.47625375,0.20313567,0.31201303,0.22053725,0.18564256,0.5091376,0.23458886,0.22326516,0.45738325,0.15913923,0.26454973,0.2158407,0.4691946,0.3059792,0.48960564,0.14288777,0.23598172,0.48613244,0.18144329,0.4959288,0.31873673,0.4441083,0.50267196,0.47011662,0.52058107,0.49718735,0.4614289,0.25777647,0.48867515,0.48536924,0.46545878,0.24119022,0.5067487,0.46885678,0.51313007,0.49212062,0.48392543,0.20468712,0.23923112,0.4734483,0.2546914,0.21221323,0.47343352,0.2610217,0.5140096,0.14919664,0.46758097,0.45553708,0.24954166,0.49484545,0.47887802,0.5127026,0.46707714,0.23422275,0.4539232,0.4475929,0.45277792,0.2757776,0.49693146,0.20024866,0.48460925,0.19400473,0.43089062,0.5006906,0.18242197,0.22516587,0.48045248,0.5035203,0.5020092,0.46514145,0.4951745,0.28031644,0.43851694,0.47655132,0.22972335,0.48198575,0.48644763,0.47670364,0.24957179,0.5051501,0.1703231,0.2182412,0.2117754,0.21313633,0.17216994,0.23920108,0.26582146,0.47770607,0.27873528,0.47317982,0.2440531,0.4454244,0.24275318,0.2414095,0.47147447,0.4488897,0.29124615,0.28587478,0.19381864,0.19274856,0.46032164,0.1974399
Q8WUM9_P54619,0,0.59225214,1,0.28679028,0.33078334,0.32298326,0.25626996,0.23362944,0.24415402,0.32225767,0.23237327,0.31526706,0.24783339,0.25346032,0.24430843,0.2248076,0.25707585,0.23128662,0.33251384,0.2974835,0.24187498,0.32029855,0.36717182,0.18498798,0.29038358,0.22021319,0.36318177,0.2442731,0.21044694,0.3507479,0.26495755,0.2916063,0.19681005,0.20784211,0.33947727,0.2283249,0.23238303,0.30360106,0.1711861,0.24470949,0.22398156,0.36880705,0.24608402,0.307672,0.1961122,0.2331049,0.30296767,0.22901528,0.34341332,0.24715368,0.29622293,0.3161636,0.30555394,0.39144105,0.2940054,0.29698396,0.26352394,0.32738963,0.34028453,0.330941,0.25818124,0.35411134,0.3177672,0.3751896,0.29153287,0.3296623,0.19913377,0.25625864,0.31388074,0.20311071,0.2562083,0.3322931,0.20952089,0.3235785,0.15690184,0.28635636,0.3097034,0.17616647,0.35348135,0.32325613,0.30157208,0.2897611,0.24020572,0.29429126,0.24842815,0.28991956,0.25294295,0.29733905,0.20297214,0.32694823,0.22652727,0.27001527,0.3490308,0.22681725,0.22933328,0.35505432,0.37269017,0.36266994,0.3131847,0.38437083,0.2399383,0.28974757,0.3150597,0.2524287,0.37649408,0.329812,0.34888744,0.25017378,0.32009172,0.23043461,0.26418397,0.2051937,0.21363944,0.18872468,0.21961628,0.23796958,0.35200003,0.27666444,0.30043104,0.22760507,0.34810418,0.24886179,0.22177097,0.26150158,0.30078155,0.27466315,0.28005025,0.2564401,0.18544613,0.3112934,0.2094344
Q8WUM9_P63151,0,0.44131067,0,0.23321582,0.12690845,0.12718123,0.22498488,0.19878963,0.24166426,0.12121079,0.20201333,0.18375254,0.24890459,0.20562398,0.20943305,0.19315182,0.19936207,0.20891272,0.12316539,0.089122035,0.19653766,0.09845104,0.18252254,0.13743286,0.28091154,0.20501883,0.15478675,0.21036282,0.14104567,0.095697895,0.21695434,0.2531845,0.15138032,0.14879929,0.17526314,0.2380098,0.21940292,0.12465072,0.13223943,0.24145845,0.19741097,0.18501504,0.22641405,0.10658658,0.18602885,0.20592737,0.096774064,0.22204001,0.12885557,0.21197169,0.10936298,0.15422909,0.06868791,0.14148608,0.07045043,0.07932918,0.2184517,0.10732598,0.15380447,0.11211024,0.21694942,0.16234304,0.12775834,0.1840982,0.11013182,0.14756571,0.22511873,0.22577786,0.08455263,0.18708433,0.2019911,0.09625299,0.12651144,0.11660928,0.16682477,0.09769912,0.15688051,0.18673614,0.13934664,0.05702548,0.13404758,0.1225187,0.19207168,0.08775461,0.0893945,0.15175906,0.21832612,0.089512944,0.18287323,0.1236556,0.24073133,0.07756645,0.076223716,0.19967975,0.19554119,0.10951994,0.12921724,0.19455191,0.11845002,0.17158206,0.16803385,0.12618193,0.13641706,0.18185024,0.14010626,0.066370025,0.16683854,0.21024087,0.10252126,0.2042738,0.23242138,0.20146291,0.14355457,0.19229741,0.24339749,0.21483138,0.13120861,0.27087927,0.10108284,0.16323425,0.1420462,0.20543805,0.1800355,0.08784322,0.12034299,0.22926931,0.2294451,0.19586518,0.16963264,0.15134801,0.21001811
Q8WUM9_Q9NUP9,0,0.5810784,1,0.4143976,0.37974823,0.42403528,0.29176268,0.33393383,0.33796942,0.44375366,0.37643698,0.34610787,0.394961,0.3501527,0.38741735,0.34792057,0.35029405,0.3541898,0.38112766,0.39894623,0.30997872,0.40751797,0.41547477,0.2976297,0.44195879,0.25042307,0.4460028,0.36663294,0.27706733,0.42396152,0.30585197,0.40538952,0.26010478,0.26683533,0.43365225,0.39949077,0.30915546,0.40277302,0.23697522,0.37597835,0.2748903,0.4124084,0.442349,0.4159935,0.25992325,0.3298122,0.4124536,0.30377802,0.40608785,0.37145683,0.38482222,0.40593058,0.39650247,0.45116326,0.40889955,0.36803424,0.29867148,0.40381792,0.41156864,0.3721973,0.35649464,0.44036746,0.3945645,0.42276418,0.40613756,0.4066044,0.33296883,0.30846468,0.3991042,0.27220896,0.25968274,0.40192187,0.35672465,0.4262222,0.25526226,0.4182924,0.3957664,0.33711228,0.45476878,0.39957768,0.41007978,0.4136044,0.2994838,0.41336536,0.36556968,0.3794417,0.3512529,0.38199648,0.29072797,0.40710983,0.3000739,0.37567824,0.39977795,0.27259225,0.343123,0.3889055,0.42088214,0.43843108,0.39293596,0.45036435,0.34816614,0.40973374,0.42392045,0.3083465,0.4066999,0.39835703,0.3977645,0.3577773,0.43370742,0.33266512,0.30244988,0.13341004,0.2844736,0.29506716,0.33709437,0.3791607,0.4530688,0.4691408,0.3860876,0.27329114,0.37398565,0.30103168,0.3221031,0.40332657,0.37137002,0.33357853,0.38452283,0.28371495,0.24788591,0.35435903,0.34053624
Q8WUX1_P52789,0,0.24150838,0,0.5936882,0.0571217,0.05453267,0.5391034,0.47547144,0.44930938,0.07094496,0.4203289,0.13163224,0.43591508,0.44841507,0.44960752,0.46683556,0.4160271,0.36171117,0.048211638,0.043156195,0.41424525,0.030953579,0.043392505,0.32848144,0.44963267,0.30784827,0.061018515,0.46689594,0.34831184,0.037271585,0.43942216,0.5204495,0.39792943,0.2963011,0.09955227,0.35566843,0.35899723,0.06190845,0.23455794,0.38252568,0.41026193,0.073075324,0.44957897,0.061495557,0.3353384,0.336148,0.044816773,0.31372,0.040202476,0.44410318,0.06405955,0.04788909,0.04512706,0.069055215,0.064240135,0.05684702,0.50547814,0.07147278,0.054358803,0.032098886,0.36712304,0.07305161,0.047455974,0.09514953,0.044450983,0.068381414,0.25694233,0.5055567,0.04237378,0.3246169,0.49678063,0.0402026,0.31053427,0.040312484,0.25723487,0.03594775,0.054003272,0.3660351,0.055800255,0.02784932,0.032879718,0.072153755,0.42963547,0.05287109,0.047715656,0.10618367,0.5190049,0.05812459,0.32754758,0.05347662,0.3424298,0.035190463,0.043658145,0.29121715,0.38305148,0.04222895,0.049901474,0.100497395,0.05231685,0.09655613,0.4911686,0.031788882,0.048576962,0.42582962,0.044435695,0.049956877,0.05930392,0.40086275,0.08208392,0.37014714,0.3363787,0.25852615,0.47217605,0.32379228,0.37626228,0.38264254,0.056666873,0.30959216,0.049647093,0.40417156,0.05098341,0.42666426,0.42117682,0.04163725,0.03890828,0.5516833,0.557535,0.37619132,0.30320197,0.054426547,0.3626536
Q8WV83_O95490,1,0.87113965,1,0.2729066,0.72881013,0.7249721,0.2383,0.21233153,0.23113436,0.7365777,0.22744352,0.6509939,0.24973217,0.21199824,0.23758098,0.21403052,0.18644288,0.21563661,0.70263076,0.74903756,0.18880267,0.7161072,0.73454505,0.16192073,0.2515398,0.16643825,0.75754815,0.22047293,0.16609086,0.73440117,0.21479419,0.24185364,0.15784213,0.1418043,0.719864,0.23458657,0.202902,0.7060947,0.15630856,0.23046175,0.19097729,0.7004328,0.26331273,0.7381267,0.1688174,0.19966507,0.7595845,0.19261308,0.75051296,0.21259098,0.670834,0.7774404,0.7333606,0.7611893,0.74577814,0.71854854,0.21287124,0.74939865,0.73131436,0.7133817,0.20307215,0.7275327,0.72524625,0.77053463,0.76335084,0.73313427,0.17973095,0.21220057,0.7318344,0.16973166,0.17969385,0.7252063,0.16109975,0.7583878,0.18552464,0.73904026,0.66401404,0.21582608,0.7528138,0.7412921,0.76279455,0.70919305,0.17308214,0.72642416,0.6919955,0.72597533,0.23952155,0.75436795,0.16514583,0.74899673,0.20103909,0.67421514,0.753774,0.17087278,0.22869202,0.7571278,0.73676795,0.72040725,0.7234729,0.734795,0.18333092,0.700031,0.7163631,0.18244258,0.7183292,0.75322443,0.6977378,0.21641928,0.7681476,0.19269434,0.19333257,0.15961006,0.19116011,0.17409974,0.2118954,0.22333868,0.76410455,0.2496624,0.7279497,0.17405173,0.6802303,0.19488949,0.18630345,0.69855374,0.6748933,0.23704724,0.23688972,0.1742676,0.15676102,0.6960927,0.20548968
Q8WV83_P62140,0,0.18861142,0,0.55824506,0.09488119,0.10706932,0.56133926,0.5493471,0.5208828,0.08823673,0.51956946,0.11711323,0.6462185,0.49709272,0.5524699,0.6578058,0.5290219,0.53743684,0.068689756,0.07324994,0.46648583,0.07728266,0.1213219,0.4527239,0.6106869,0.46297568,0.076468185,0.4997892,0.5077854,0.06021337,0.4715906,0.5751951,0.40422156,0.44809073,0.12191555,0.46981025,0.4996355,0.12223797,0.46704227,0.5385737,0.55236024,0.10239621,0.67427784,0.08424848,0.47452572,0.49343133,0.080292374,0.50719273,0.071217775,0.59320384,0.095110565,0.07269261,0.049693342,0.0942722,0.06926584,0.058353852,0.51436895,0.11131206,0.10748363,0.061642505,0.5433956,0.106127225,0.071103126,0.123518385,0.07129143,0.10064659,0.55142075,0.61086005,0.0627189,0.51497513,0.51652217,0.06809719,0.47703588,0.06266698,0.48649976,0.04809484,0.09026077,0.5927408,0.08893931,0.042719927,0.08192263,0.10008484,0.48114094,0.066903815,0.061801434,0.15139988,0.5178394,0.072552495,0.4881989,0.07381826,0.5086414,0.04707381,0.051928237,0.5062796,0.5047882,0.066450305,0.1052138,0.121578254,0.09394283,0.12630372,0.50060296,0.05952417,0.068117164,0.48946404,0.08933751,0.054413974,0.11104169,0.4930994,0.11501104,0.5127939,0.5186105,0.2534894,0.42959768,0.4817289,0.4753321,0.57459205,0.1062129,0.5191323,0.088517606,0.5459203,0.11314329,0.5123054,0.53951824,0.06769348,0.08487504,0.56879216,0.52128637,0.42785332,0.47615638,0.07295682,0.52377605
Q8WV83_Q9BR76,0,0.35639134,0,0.41181263,0.16139261,0.14877687,0.4929175,0.35611597,0.36865547,0.12954783,0.25267774,0.20782632,0.38522136,0.34301135,0.34402436,0.38213778,0.30022746,0.33198234,0.14356779,0.103089176,0.29647186,0.13362393,0.16677186,0.28544703,0.3361702,0.28549954,0.14355041,0.35333633,0.262775,0.121633045,0.29589787,0.42130414,0.29420167,0.2730688,0.16174652,0.34965843,0.28427926,0.13713565,0.21510205,0.3015462,0.28152606,0.18533064,0.40541878,0.11129494,0.26517266,0.35253248,0.09726955,0.25425398,0.14342995,0.30692768,0.11163378,0.12220735,0.09421005,0.18157496,0.09622313,0.09482822,0.43902975,0.14020838,0.13607667,0.13917227,0.25511056,0.17397057,0.11029029,0.17784539,0.10787971,0.14122969,0.26881564,0.40123135,0.10954506,0.25691143,0.37448537,0.12509422,0.25361007,0.13256009,0.21967667,0.08095434,0.12858616,0.35475162,0.13064766,0.09934459,0.11370716,0.12024822,0.37250435,0.10985618,0.08841845,0.12324868,0.39290038,0.10247836,0.24466473,0.13321939,0.28473768,0.08294597,0.117948964,0.2612456,0.28679416,0.13216557,0.15436688,0.19108206,0.119841404,0.19955005,0.29356533,0.10342774,0.12008328,0.38420165,0.17481895,0.10068382,0.15159562,0.30042568,0.12980637,0.21831067,0.34296885,0.18162054,0.26059452,0.29809406,0.26436612,0.37392944,0.1548973,0.2332582,0.11326838,0.39401805,0.16813536,0.31255543,0.27246115,0.07719206,0.14396201,0.5169696,0.3206569,0.18292804,0.17479081,0.14324878,0.27523783
Q8WWI5_O43169,1,0.9297333,1,0.32944268,0.97137415,0.9723387,0.3018914,0.2934195,0.27405334,0.9701109,0.30233464,0.81729335,0.30268586,0.24633741,0.32763332,0.30603388,0.26880127,0.28609854,0.93578786,1.0519904,0.25628975,0.9667127,0.93615866,0.17589675,0.33094648,0.22260702,1.024387,0.30677444,0.19856432,1.0280306,0.2841767,0.29085165,0.244663,0.20072643,0.95666474,0.29932275,0.23467816,0.93788457,0.1852369,0.26292956,0.28095427,0.9051537,0.31114838,1.0091904,0.18817289,0.20662287,1.0242814,0.21910441,1.0185983,0.24662296,0.8727214,1.0256133,0.9785438,1.0268512,1.0295016,0.97864336,0.26607198,0.973691,0.94402474,0.9431363,0.25515854,0.9536778,0.9903332,0.97812694,1.0337073,0.9871999,0.22099611,0.3241098,1.0058527,0.27615288,0.22751965,0.9960917,0.2483703,1.0403531,0.15360756,1.0150917,0.89679265,0.20439549,0.9850332,1.0370706,1.0320092,0.9652732,0.28216693,0.9547196,0.96044564,0.93647105,0.32163396,1.0430217,0.18067683,1.0401012,0.2616472,0.91370505,1.0457889,0.18839203,0.23763567,0.9730742,1.0059433,0.9587365,0.9353304,0.96455806,0.30267745,0.9014667,0.9903833,0.24205537,0.96322834,1.0723997,0.9033656,0.31201342,1.0197092,0.25847304,0.23817655,0.1710545,0.23715982,0.23968674,0.23264301,0.23605865,0.99787873,0.23752393,0.95518446,0.2705566,0.86475194,0.27630457,0.26551908,0.971255,0.9058935,0.31024265,0.32326102,0.20672648,0.21718346,0.95626765,0.29093355
Q8WWI5_O60493,0,0.111981995,0,0.6243566,0.064898536,0.035280384,0.64225954,0.6079091,0.5910058,0.050796285,0.8094335,0.13915312,0.6402783,0.66886014,0.6965187,0.6648595,0.74314904,0.68216664,0.043848313,0.040894616,0.69271374,0.039383225,0.03607997,0.5033406,0.7306395,0.6070717,0.045474507,0.6472735,0.64245707,0.024435904,0.70884866,0.7275261,0.5958709,0.59137195,0.07315408,0.65648013,0.6651255,0.052158244,0.5256969,0.66644,0.6757097,0.04356908,0.6743295,0.03892559,0.5507383,0.56411535,0.04110177,0.64467317,0.026658522,0.59525913,0.04675186,0.03112819,0.038466945,0.06335987,0.037263706,0.03543757,0.6944246,0.056510538,0.04746268,0.029373752,0.67388415,0.06818576,0.041704748,0.070401914,0.045390256,0.06637708,0.6174036,0.76682585,0.024259442,0.57528627,0.72072953,0.03809065,0.65754306,0.026001045,0.4566365,0.035259333,0.048787296,0.52750295,0.034419954,0.027302887,0.026882853,0.07658517,0.6876585,0.030818913,0.031288017,0.06428817,0.70577884,0.05326549,0.5290011,0.042686082,0.68173283,0.021455288,0.029377703,0.5166358,0.6661758,0.023164736,0.02939886,0.09045317,0.03714279,0.08204102,0.6628342,0.02322377,0.040721405,0.7594218,0.032838494,0.026735947,0.052871443,0.72028065,0.055250354,0.72102576,0.6969548,0.21007949,0.6132086,0.6701525,0.57036304,0.5380687,0.052775335,0.60103685,0.043957844,0.6753558,0.041989952,0.68370926,0.6925964,0.040583797,0.039992433,0.64705336,0.7660482,0.6563013,0.52866834,0.056483656,0.71384627
Q8WWI5_O75911,1,0.92521733,1,0.27642736,0.8418429,0.874805,0.1926826,0.22448573,0.20172735,0.9149749,0.22523873,0.7261778,0.22681084,0.21851106,0.23573647,0.19891934,0.19698699,0.19771752,0.8364058,0.93366414,0.1998287,0.84920776,0.8471163,0.1529335,0.23190328,0.15391439,0.90462625,0.21875335,0.15788826,0.92929035,0.20344503,0.2548104,0.1797091,0.16302313,0.8741278,0.22509071,0.1935542,0.86460054,0.11468884,0.20324954,0.19135387,0.77922416,0.22531508,0.9458172,0.12547056,0.17126349,0.970561,0.15753265,0.914205,0.22334638,0.8177791,0.9439806,0.91028523,0.9309123,0.9545519,0.9113346,0.19982994,0.88764733,0.8604352,0.8300994,0.1830493,0.85773295,0.9010311,0.9509224,0.9331493,0.89302754,0.17624198,0.17707835,0.90950197,0.16539448,0.1621193,0.89801717,0.23222339,0.94268626,0.113873005,0.9389485,0.79235035,0.15657002,0.92617756,0.9148627,0.92101395,0.8615285,0.16301675,0.8985392,0.8929383,0.90574294,0.24811982,0.9728587,0.17268331,0.95914686,0.15155743,0.861241,0.9312134,0.14576297,0.23071772,0.9004804,0.8767007,0.8680613,0.86969715,0.8767996,0.24691424,0.80866945,0.8870253,0.17659354,0.8497141,0.99065495,0.81107605,0.21783306,0.9431805,0.21944395,0.16909547,0.18907025,0.22271895,0.14374635,0.20557866,0.20293078,0.9201187,0.22047739,0.89684856,0.16422547,0.79247975,0.18353534,0.20622168,0.88025534,0.8238981,0.23341441,0.243645,0.19249658,0.14705308,0.84191924,0.17904435
Q8WWI5_P01112,0,0.21515813,0,0.55488855,0.116390735,0.1139499,0.5974251,0.48483747,0.5486671,0.103268474,0.50237316,0.07424991,0.5642595,0.420333,0.5247854,0.6288383,0.52595425,0.5398109,0.10153257,0.08627052,0.4135255,0.084099144,0.09457778,0.43220323,0.584617,0.38980854,0.10744476,0.5325491,0.49511403,0.089587666,0.4333643,0.5566808,0.4202778,0.43923718,0.16129248,0.4889568,0.4658018,0.098516285,0.4582852,0.47919112,0.52965647,0.123037174,0.56242996,0.09913847,0.42678508,0.46689084,0.10872892,0.4863566,0.09878511,0.5143286,0.1141372,0.0736191,0.070335105,0.10931153,0.115731046,0.087397024,0.5196313,0.120427355,0.13382958,0.089357935,0.49689135,0.12636931,0.10902555,0.11687669,0.08048804,0.11966282,0.4498145,0.6610788,0.08046611,0.504841,0.5840231,0.08752703,0.3843643,0.09143486,0.42703927,0.110144496,0.11525667,0.514162,0.09907967,0.09401007,0.08914504,0.1351373,0.49542564,0.08078552,0.08430773,0.16769056,0.4466791,0.10420836,0.45012373,0.08772324,0.5204907,0.08587493,0.08583106,0.4471714,0.42512307,0.08395119,0.11110869,0.1165802,0.116100855,0.1542989,0.4574469,0.07912969,0.11644559,0.50907564,0.10897601,0.06939272,0.13615441,0.44528565,0.13928184,0.45389652,0.50894797,0.23844019,0.4623789,0.51396954,0.42947048,0.5021044,0.11500807,0.45713112,0.0766993,0.5287201,0.118893154,0.5039457,0.5209848,0.11311543,0.08441921,0.5908273,0.49288192,0.44757554,0.42547154,0.10111021,0.48998803
